"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2021,5,"UA","United Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",90.00,12.00,1.88,0.33,6.12,0.00,3.67,0.00,0.00,843.00,85.00,65.00,168.00,0.00,525.00,
2021,5,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",781.00,91.00,31.65,5.70,32.25,0.00,21.40,0.00,1.00,4849.00,1793.00,441.00,1056.00,0.00,1559.00,
2021,5,"UA","United Air Lines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",61.00,8.00,0.97,1.91,3.95,0.00,1.17,0.00,0.00,1259.00,35.00,851.00,226.00,0.00,147.00,
2021,5,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",443.00,57.00,18.88,5.68,22.12,0.00,10.31,1.00,3.00,4326.00,958.00,1909.00,734.00,0.00,725.00,
2021,5,"UA","United Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",6.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,53.00,0.00,0.00,0.00,0.00,
2021,5,"UA","United Air Lines Inc.","MSO","Missoula, MT: Missoula International",31.00,8.00,4.32,1.14,0.23,0.00,2.31,0.00,0.00,310.00,122.00,89.00,6.00,0.00,93.00,
2021,5,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",179.00,26.00,9.23,1.29,6.43,0.00,9.05,0.00,0.00,1489.00,427.00,140.00,320.00,0.00,602.00,
2021,5,"UA","United Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",303.00,57.00,16.44,8.09,19.29,0.00,13.18,0.00,1.00,5078.00,1102.00,1310.00,604.00,0.00,2062.00,
2021,5,"UA","United Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,5,"UA","United Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",237.00,35.00,19.84,1.00,12.78,0.00,1.38,0.00,0.00,2661.00,1935.00,42.00,449.00,0.00,235.00,
2021,5,"UA","United Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,5,"UA","United Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",96.00,12.00,2.47,2.24,2.82,0.00,4.46,0.00,1.00,913.00,116.00,127.00,115.00,0.00,555.00,
2021,5,"UA","United Air Lines Inc.","ONT","Ontario, CA: Ontario International",28.00,6.00,0.72,1.00,1.40,0.00,2.88,0.00,0.00,285.00,19.00,103.00,28.00,0.00,135.00,
2021,5,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",3454.00,294.00,113.51,22.23,96.95,0.00,61.31,6.00,3.00,20414.00,9446.00,2250.00,2894.00,0.00,5824.00,
2021,5,"UA","United Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",114.00,21.00,8.10,0.16,6.68,0.00,6.06,0.00,0.00,1222.00,464.00,7.00,168.00,0.00,583.00,
2021,5,"UA","United Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",248.00,13.00,5.50,0.00,5.59,0.00,1.91,0.00,0.00,490.00,288.00,0.00,130.00,0.00,72.00,
2021,5,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",311.00,36.00,14.86,5.05,8.37,0.00,7.72,1.00,0.00,1614.00,604.00,327.00,250.00,0.00,433.00,
2021,5,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",63.00,12.00,3.14,0.73,4.18,0.00,3.96,0.00,0.00,714.00,152.00,35.00,135.00,0.00,392.00,
2021,5,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",565.00,44.00,14.05,5.72,12.28,0.00,11.96,1.00,0.00,3699.00,999.00,1387.00,524.00,0.00,789.00,
2021,5,"UA","United Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",92.00,18.00,4.91,1.38,3.44,0.00,8.27,0.00,0.00,994.00,350.00,45.00,86.00,0.00,513.00,
2021,5,"UA","United Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",53.00,6.00,2.00,0.68,2.32,0.00,1.00,0.00,0.00,391.00,240.00,45.00,84.00,0.00,22.00,
2021,5,"UA","United Air Lines Inc.","PSP","Palm Springs, CA: Palm Springs International",62.00,14.00,9.50,0.00,1.91,0.00,2.59,0.00,0.00,620.00,493.00,0.00,66.00,0.00,61.00,
2021,5,"UA","United Air Lines Inc.","PWM","Portland, ME: Portland International Jetport",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,5,"UA","United Air Lines Inc.","RAP","Rapid City, SD: Rapid City Regional",27.00,8.00,4.04,0.00,3.00,0.00,0.96,0.00,0.00,473.00,307.00,0.00,59.00,0.00,107.00,
2021,5,"UA","United Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",213.00,29.00,5.36,2.98,6.87,0.00,13.79,0.00,0.00,1811.00,174.00,335.00,209.00,0.00,1093.00,
2021,5,"UA","United Air Lines Inc.","RIC","Richmond, VA: Richmond International",62.00,12.00,4.35,0.00,2.79,0.00,4.86,0.00,0.00,474.00,124.00,0.00,132.00,0.00,218.00,
2021,5,"UA","United Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",62.00,10.00,4.41,0.17,2.20,0.00,3.22,0.00,0.00,773.00,374.00,16.00,95.00,0.00,288.00,
2021,5,"UA","United Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",467.00,42.00,11.79,2.50,17.00,0.00,10.71,1.00,1.00,2099.00,516.00,273.00,476.00,0.00,834.00,
2021,5,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",477.00,45.00,15.93,3.16,14.34,0.00,11.57,0.00,0.00,2379.00,587.00,292.00,557.00,0.00,943.00,
2021,5,"UA","United Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",210.00,41.00,10.54,4.32,17.01,0.00,9.13,1.00,2.00,3162.00,1181.00,554.00,719.00,0.00,708.00,
2021,5,"UA","United Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",47.00,3.00,1.00,0.00,2.00,0.00,0.00,2.00,0.00,195.00,144.00,0.00,51.00,0.00,0.00,
2021,5,"UA","United Air Lines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,5,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",406.00,53.00,20.29,4.86,16.15,0.00,11.70,0.00,0.00,2928.00,1067.00,362.00,503.00,0.00,996.00,
2021,5,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1610.00,215.00,81.01,7.37,95.19,0.00,31.43,8.00,3.00,11561.00,4550.00,480.00,3046.00,0.00,3485.00,
2021,5,"UA","United Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",32.00,4.00,2.32,0.82,0.86,0.00,0.00,0.00,0.00,220.00,66.00,107.00,47.00,0.00,0.00,
2021,5,"UA","United Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",257.00,17.00,6.06,2.95,6.38,0.00,1.62,1.00,0.00,1128.00,237.00,504.00,253.00,0.00,134.00,
2021,5,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",144.00,18.00,6.02,1.89,2.37,0.00,7.72,0.00,0.00,1336.00,358.00,201.00,119.00,0.00,658.00,
2021,5,"UA","United Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",239.00,26.00,9.59,2.42,6.45,0.00,7.54,0.00,0.00,1081.00,411.00,122.00,164.00,0.00,384.00,
2021,5,"UA","United Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",203.00,37.00,9.32,2.83,14.87,0.00,9.99,0.00,1.00,2754.00,338.00,1126.00,488.00,0.00,802.00,
2021,5,"UA","United Air Lines Inc.","SPN","Saipan, TT: Francisco C. Ada Saipan International",18.00,2.00,1.87,0.00,0.05,0.00,0.08,0.00,0.00,299.00,278.00,0.00,5.00,0.00,16.00,
2021,5,"UA","United Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",86.00,7.00,2.05,0.00,2.95,0.00,2.00,0.00,0.00,245.00,80.00,0.00,92.00,0.00,73.00,
2021,5,"UA","United Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",128.00,13.00,3.42,0.00,7.86,0.00,1.71,0.00,0.00,570.00,143.00,0.00,216.00,0.00,211.00,
2021,5,"UA","United Air Lines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,5,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",517.00,52.00,14.64,3.31,16.65,0.00,17.41,1.00,0.00,2558.00,604.00,369.00,522.00,0.00,1063.00,
2021,5,"UA","United Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",26.00,5.00,2.00,0.51,1.00,0.00,1.49,0.00,0.00,287.00,44.00,51.00,41.00,0.00,151.00,
2021,5,"UA","United Air Lines Inc.","TUS","Tucson, AZ: Tucson International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,5,"WN","Southwest Airlines Co.","ABQ","Albuquerque, NM: Albuquerque International Sunport",474.00,124.00,60.07,0.00,8.48,0.00,55.45,1.00,1.00,6326.00,2767.00,0.00,363.00,0.00,3196.00,
2021,5,"WN","Southwest Airlines Co.","ALB","Albany, NY: Albany International",189.00,40.00,31.47,0.00,1.43,0.00,7.10,0.00,1.00,1789.00,1190.00,0.00,111.00,0.00,488.00,
2021,5,"WN","Southwest Airlines Co.","AMA","Amarillo, TX: Rick Husband Amarillo International",93.00,38.00,10.66,0.42,8.95,0.00,17.97,1.00,0.00,2326.00,625.00,29.00,333.00,0.00,1339.00,
2021,5,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2645.00,383.00,144.17,10.23,77.27,1.94,149.40,4.00,4.00,19656.00,6638.00,847.00,3860.00,46.00,8265.00,
2021,5,"WN","Southwest Airlines Co.","AUS","Austin, TX: Austin - Bergstrom International",1392.00,337.00,133.73,2.12,87.40,0.00,113.75,3.00,7.00,17886.00,6285.00,260.00,5022.00,0.00,6319.00,
2021,5,"WN","Southwest Airlines Co.","BDL","Hartford, CT: Bradley International",264.00,66.00,32.59,0.75,4.16,0.00,28.51,0.00,1.00,2853.00,1429.00,101.00,139.00,0.00,1184.00,
2021,5,"WN","Southwest Airlines Co.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",230.00,62.00,30.61,1.60,6.83,0.00,22.96,2.00,1.00,3296.00,1431.00,123.00,567.00,0.00,1175.00,
2021,5,"WN","Southwest Airlines Co.","BNA","Nashville, TN: Nashville International",3327.00,517.00,193.49,6.20,92.55,2.88,221.89,15.00,7.00,26297.00,8936.00,552.00,3316.00,65.00,13428.00,
2021,5,"WN","Southwest Airlines Co.","BOI","Boise, ID: Boise Air Terminal",257.00,43.00,21.44,0.00,1.62,0.00,19.95,0.00,0.00,2176.00,822.00,0.00,31.00,0.00,1323.00,
2021,5,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",347.00,65.00,39.73,0.00,0.83,0.00,24.43,0.00,0.00,2373.00,1485.00,0.00,40.00,0.00,848.00,
2021,5,"WN","Southwest Airlines Co.","BUF","Buffalo, NY: Buffalo Niagara International",328.00,100.00,61.17,0.00,10.15,0.00,28.67,0.00,0.00,5053.00,2924.00,0.00,474.00,0.00,1655.00,
2021,5,"WN","Southwest Airlines Co.","BUR","Burbank, CA: Bob Hope",642.00,104.00,39.72,0.00,3.24,0.27,60.77,1.00,1.00,5292.00,1895.00,0.00,86.00,9.00,3302.00,
2021,5,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4725.00,692.00,242.99,13.99,116.40,2.24,316.39,2.00,20.00,31922.00,10454.00,1041.00,5208.00,61.00,15158.00,
2021,5,"WN","Southwest Airlines Co.","BZN","Bozeman, MT: Bozeman Yellowstone International",20.00,2.00,0.80,0.00,0.00,0.00,1.20,0.00,0.00,70.00,28.00,0.00,0.00,0.00,42.00,
2021,5,"WN","Southwest Airlines Co.","CHS","Charleston, SC: Charleston AFB/International",316.00,63.00,30.16,0.44,12.39,0.00,20.01,0.00,1.00,2846.00,1253.00,55.00,455.00,0.00,1083.00,
2021,5,"WN","Southwest Airlines Co.","CLE","Cleveland, OH: Cleveland-Hopkins International",313.00,74.00,45.28,0.37,5.34,0.47,22.54,1.00,1.00,4071.00,2420.00,18.00,254.00,7.00,1372.00,
2021,5,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",182.00,40.00,20.05,0.02,5.01,0.00,14.91,0.00,0.00,2114.00,707.00,6.00,242.00,0.00,1159.00,
2021,5,"WN","Southwest Airlines Co.","CMH","Columbus, OH: John Glenn Columbus International",649.00,120.00,60.24,3.62,6.43,0.67,49.05,0.00,1.00,5524.00,2072.00,379.00,175.00,10.00,2888.00,
2021,5,"WN","Southwest Airlines Co.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",398.00,57.00,22.73,0.29,4.00,0.00,29.98,4.00,5.00,3200.00,1446.00,21.00,198.00,0.00,1535.00,
2021,5,"WN","Southwest Airlines Co.","CRP","Corpus Christi, TX: Corpus Christi International",62.00,24.00,7.49,1.07,1.10,0.00,14.35,1.00,0.00,1330.00,219.00,105.00,36.00,0.00,970.00,
2021,5,"WN","Southwest Airlines Co.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",204.00,46.00,22.17,1.16,2.56,0.00,20.10,0.00,0.00,2722.00,1113.00,68.00,132.00,0.00,1409.00,
2021,5,"WN","Southwest Airlines Co.","DAL","Dallas, TX: Dallas Love Field",4590.00,1262.00,262.46,30.28,594.74,3.85,370.66,68.00,42.00,82967.00,12703.00,3444.00,42998.00,156.00,23666.00,
2021,5,"WN","Southwest Airlines Co.","DCA","Washington, DC: Ronald Reagan Washington National",664.00,99.00,40.20,1.46,6.20,0.00,51.14,3.00,3.00,4680.00,1844.00,57.00,210.00,0.00,2569.00,
2021,5,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",6379.00,1494.00,394.21,27.74,615.28,4.90,451.87,22.00,31.00,77071.00,19080.00,2487.00,29858.00,124.00,25522.00,
2021,5,"WN","Southwest Airlines Co.","DSM","Des Moines, IA: Des Moines International",95.00,11.00,6.49,0.91,0.69,0.00,2.91,0.00,0.00,447.00,221.00,95.00,18.00,0.00,113.00,
2021,5,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",297.00,84.00,42.10,3.07,3.41,0.00,35.43,0.00,0.00,4186.00,1538.00,446.00,131.00,0.00,2071.00,
2021,5,"WN","Southwest Airlines Co.","ECP","Panama City, FL: Northwest Florida Beaches International",404.00,71.00,23.75,1.91,20.43,0.00,24.91,3.00,0.00,3275.00,1115.00,70.00,586.00,0.00,1504.00,
2021,5,"WN","Southwest Airlines Co.","ELP","El Paso, TX: El Paso International",310.00,88.00,39.32,0.00,8.72,0.00,39.96,0.00,0.00,4420.00,1593.00,0.00,426.00,0.00,2401.00,
2021,5,"WN","Southwest Airlines Co.","FAT","Fresno, CA: Fresno Yosemite International",124.00,19.00,14.04,1.00,1.11,0.00,2.85,0.00,0.00,744.00,596.00,25.00,19.00,0.00,104.00,
2021,5,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1446.00,204.00,87.29,3.41,23.67,1.80,87.83,3.00,2.00,10036.00,4114.00,93.00,899.00,75.00,4855.00,
2021,5,"WN","Southwest Airlines Co.","GEG","Spokane, WA: Spokane International",253.00,57.00,25.91,0.00,3.47,0.00,27.62,1.00,1.00,2641.00,1049.00,0.00,67.00,0.00,1525.00,
2021,5,"WN","Southwest Airlines Co.","GRR","Grand Rapids, MI: Gerald R. Ford International",184.00,29.00,18.75,0.00,0.92,0.00,9.33,0.00,0.00,920.00,520.00,0.00,43.00,0.00,357.00,
2021,5,"WN","Southwest Airlines Co.","GSP","Greer, SC: Greenville-Spartanburg International",125.00,23.00,8.13,0.87,2.14,0.00,11.86,0.00,0.00,1277.00,333.00,41.00,121.00,0.00,782.00,
2021,5,"WN","Southwest Airlines Co.","HDN","Hayden, CO: Yampa Valley",23.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,77.00,77.00,0.00,0.00,0.00,0.00,
2021,5,"WN","Southwest Airlines Co.","HNL","Honolulu, HI: Daniel K Inouye International",775.00,59.00,27.50,0.00,5.22,0.00,26.28,7.00,0.00,2536.00,1408.00,0.00,134.00,0.00,994.00,
2021,5,"WN","Southwest Airlines Co.","HOU","Houston, TX: William P Hobby",3599.00,697.00,215.79,14.80,219.32,2.95,244.15,10.00,20.00,36542.00,9868.00,1360.00,11447.00,67.00,13800.00,
2021,5,"WN","Southwest Airlines Co.","HRL","Harlingen/San Benito, TX: Valley International",68.00,33.00,16.55,0.25,1.03,0.00,15.17,0.00,0.00,1567.00,733.00,53.00,46.00,0.00,735.00,
2021,5,"WN","Southwest Airlines Co.","IAD","Washington, DC: Washington Dulles International",163.00,28.00,14.42,1.00,2.78,0.00,9.81,0.00,0.00,1367.00,818.00,45.00,112.00,0.00,392.00,
2021,5,"WN","Southwest Airlines Co.","IAH","Houston, TX: George Bush Intercontinental/Houston",465.00,104.00,27.88,4.24,30.65,0.00,41.22,8.00,5.00,6429.00,1423.00,510.00,1844.00,0.00,2652.00,
2021,5,"WN","Southwest Airlines Co.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",72.00,14.00,5.67,0.00,1.82,0.00,6.51,0.00,0.00,556.00,282.00,0.00,47.00,0.00,227.00,
2021,5,"WN","Southwest Airlines Co.","IND","Indianapolis, IN: Indianapolis International",777.00,149.00,69.08,1.42,13.59,0.81,64.10,1.00,0.00,7936.00,3537.00,84.00,375.00,22.00,3918.00,
2021,5,"WN","Southwest Airlines Co.","ISP","Islip, NY: Long Island MacArthur",204.00,59.00,34.23,0.77,6.51,2.18,15.32,1.00,0.00,2473.00,1420.00,49.00,192.00,73.00,739.00,
2021,5,"WN","Southwest Airlines Co.","ITO","Hilo, HI: Hilo International",124.00,7.00,3.82,0.00,0.30,0.00,2.89,3.00,0.00,235.00,128.00,0.00,8.00,0.00,99.00,
2021,5,"WN","Southwest Airlines Co.","JAX","Jacksonville, FL: Jacksonville International",344.00,70.00,33.16,0.67,1.60,0.00,34.56,1.00,0.00,3480.00,1174.00,58.00,91.00,0.00,2157.00,
2021,5,"WN","Southwest Airlines Co.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",217.00,18.00,7.16,0.00,2.59,0.00,8.25,1.00,0.00,677.00,269.00,0.00,83.00,0.00,325.00,
2021,5,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",4793.00,713.00,244.89,8.26,103.13,0.00,356.73,8.00,7.00,35530.00,11629.00,676.00,3480.00,0.00,19745.00,
2021,5,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",1445.00,273.00,123.15,2.26,9.70,0.00,137.88,5.00,0.00,14310.00,5691.00,454.00,370.00,0.00,7795.00,
2021,5,"WN","Southwest Airlines Co.","LBB","Lubbock, TX: Lubbock Preston Smith International",122.00,44.00,14.52,0.31,3.47,0.00,25.69,1.00,0.00,2156.00,576.00,16.00,169.00,0.00,1395.00,
2021,5,"WN","Southwest Airlines Co.","LGA","New York, NY: LaGuardia",496.00,80.00,39.96,1.16,4.75,0.00,34.13,2.00,2.00,3730.00,1817.00,32.00,152.00,0.00,1729.00,
2021,5,"WN","Southwest Airlines Co.","LGB","Long Beach, CA: Long Beach Airport",714.00,99.00,46.94,2.58,4.70,0.00,44.78,0.00,1.00,4811.00,1837.00,287.00,179.00,0.00,2508.00,
2021,5,"WN","Southwest Airlines Co.","LIH","Lihue, HI: Lihue Airport",124.00,8.00,5.47,0.00,0.56,0.00,1.97,0.00,0.00,325.00,243.00,0.00,17.00,0.00,65.00,
2021,5,"WN","Southwest Airlines Co.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",150.00,54.00,19.96,1.40,4.83,0.00,27.82,1.00,0.00,3232.00,963.00,185.00,233.00,0.00,1851.00,
2021,5,"WN","Southwest Airlines Co.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",176.00,48.00,19.20,0.94,7.31,0.00,20.54,2.00,1.00,2591.00,1038.00,177.00,230.00,0.00,1146.00,
2021,5,"WN","Southwest Airlines Co.","MCI","Kansas City, MO: Kansas City International",1117.00,216.00,104.56,4.29,28.23,1.81,77.11,3.00,1.00,10101.00,4754.00,419.00,864.00,28.00,4036.00,
2021,5,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",3322.00,532.00,225.74,6.31,81.60,1.85,216.51,7.00,7.00,29930.00,12478.00,785.00,3193.00,46.00,13428.00,
2021,5,"WN","Southwest Airlines Co.","MDW","Chicago, IL: Chicago Midway International",5026.00,666.00,285.41,9.62,59.60,2.58,308.79,10.00,5.00,35469.00,14580.00,573.00,2117.00,123.00,18076.00,
2021,5,"WN","Southwest Airlines Co.","MEM","Memphis, TN: Memphis International",297.00,74.00,33.31,2.25,10.53,0.00,27.91,0.00,0.00,3660.00,1686.00,128.00,367.00,0.00,1479.00,
2021,5,"WN","Southwest Airlines Co.","MHT","Manchester, NH: Manchester-Boston Regional",175.00,48.00,25.24,0.16,3.60,0.00,18.99,0.00,0.00,2114.00,840.00,48.00,185.00,0.00,1041.00,
2021,5,"WN","Southwest Airlines Co.","MIA","Miami, FL: Miami International",581.00,91.00,46.27,0.27,18.96,0.00,25.49,2.00,3.00,4567.00,1966.00,36.00,714.00,0.00,1851.00,
2021,5,"WN","Southwest Airlines Co.","MKE","Milwaukee, WI: General Mitchell International",756.00,163.00,77.17,2.89,16.57,1.00,65.37,0.00,0.00,8549.00,3898.00,154.00,581.00,18.00,3898.00,
2021,5,"WN","Southwest Airlines Co.","MSP","Minneapolis, MN: Minneapolis-St Paul International",383.00,79.00,35.09,2.21,5.32,0.94,35.44,0.00,0.00,3611.00,1531.00,125.00,157.00,32.00,1766.00,
2021,5,"WN","Southwest Airlines Co.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",1016.00,244.00,99.81,1.98,43.50,0.00,98.70,4.00,1.00,12623.00,4494.00,270.00,1528.00,0.00,6331.00,
2021,5,"WN","Southwest Airlines Co.","MTJ","Montrose/Delta, CO: Montrose Regional",23.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,96.00,0.00,0.00,0.00,0.00,
2021,5,"WN","Southwest Airlines Co.","MYR","Myrtle Beach, SC: Myrtle Beach International",54.00,4.00,2.11,0.00,0.22,0.00,1.67,0.00,0.00,92.00,53.00,0.00,4.00,0.00,35.00,
2021,5,"WN","Southwest Airlines Co.","OAK","Oakland, CA: Metropolitan Oakland International",2146.00,357.00,138.86,3.00,26.76,0.57,187.82,4.00,0.00,18811.00,6145.00,178.00,1006.00,13.00,11469.00,
2021,5,"WN","Southwest Airlines Co.","OGG","Kahului, HI: Kahului Airport",372.00,43.00,16.72,0.00,9.18,0.00,17.10,4.00,0.00,1758.00,895.00,0.00,260.00,0.00,603.00,
2021,5,"WN","Southwest Airlines Co.","OKC","Oklahoma City, OK: Will Rogers World",373.00,104.00,51.38,0.00,13.44,0.00,39.18,1.00,3.00,5215.00,2559.00,0.00,607.00,0.00,2049.00,
2021,5,"WN","Southwest Airlines Co.","OMA","Omaha, NE: Eppley Airfield",494.00,124.00,53.75,0.00,11.45,0.00,58.80,2.00,0.00,5409.00,2007.00,0.00,389.00,0.00,3013.00,
2021,5,"WN","Southwest Airlines Co.","ONT","Ontario, CA: Ontario International",569.00,110.00,47.07,0.51,3.65,0.00,58.77,1.00,0.00,5292.00,2179.00,46.00,134.00,0.00,2933.00,
2021,5,"WN","Southwest Airlines Co.","ORD","Chicago, IL: Chicago O'Hare International",496.00,93.00,37.89,0.71,18.46,0.54,35.39,2.00,1.00,3816.00,1466.00,47.00,553.00,19.00,1731.00,
2021,5,"WN","Southwest Airlines Co.","ORF","Norfolk, VA: Norfolk International",177.00,37.00,25.26,1.00,1.00,0.00,9.74,0.00,0.00,1486.00,999.00,25.00,39.00,0.00,423.00,
2021,5,"WN","Southwest Airlines Co.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",155.00,30.00,14.75,0.16,3.89,0.35,10.85,0.00,1.00,1555.00,761.00,6.00,222.00,14.00,552.00,
2021,5,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",519.00,116.00,69.44,0.48,4.72,0.00,41.36,0.00,0.00,4878.00,2660.00,33.00,155.00,0.00,2030.00,
2021,5,"WN","Southwest Airlines Co.","PHL","Philadelphia, PA: Philadelphia International",314.00,72.00,28.36,1.43,3.59,0.00,38.62,0.00,0.00,3578.00,1119.00,133.00,112.00,0.00,2214.00,
2021,5,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4597.00,686.00,253.42,7.93,86.87,0.87,336.92,9.00,1.00,34721.00,13092.00,913.00,2498.00,15.00,18203.00,
2021,5,"WN","Southwest Airlines Co.","PIT","Pittsburgh, PA: Pittsburgh International",636.00,110.00,53.57,1.00,6.04,0.00,49.39,0.00,0.00,5614.00,2573.00,24.00,198.00,0.00,2819.00,
2021,5,"WN","Southwest Airlines Co.","PNS","Pensacola, FL: Pensacola International",279.00,52.00,28.17,1.87,9.30,0.00,12.66,1.00,2.00,2987.00,1264.00,87.00,482.00,0.00,1154.00,
2021,5,"WN","Southwest Airlines Co.","PSP","Palm Springs, CA: Palm Springs International",181.00,28.00,14.59,0.00,4.28,0.00,9.14,0.00,1.00,1018.00,556.00,0.00,149.00,0.00,313.00,
2021,5,"WN","Southwest Airlines Co.","PVD","Providence, RI: Theodore Francis Green State",281.00,80.00,48.85,0.85,7.20,0.00,23.10,0.00,0.00,3458.00,2127.00,126.00,169.00,0.00,1036.00,
2021,5,"WN","Southwest Airlines Co.","PWM","Portland, ME: Portland International Jetport",93.00,29.00,17.32,1.53,2.33,0.00,7.81,0.00,0.00,1339.00,716.00,155.00,61.00,0.00,407.00,
2021,5,"WN","Southwest Airlines Co.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",466.00,93.00,51.96,0.80,5.11,1.00,34.13,0.00,0.00,4155.00,2072.00,65.00,241.00,82.00,1695.00,
2021,5,"WN","Southwest Airlines Co.","RIC","Richmond, VA: Richmond International",128.00,20.00,13.51,0.32,1.21,0.00,4.96,0.00,0.00,1024.00,510.00,54.00,104.00,0.00,356.00,
2021,5,"WN","Southwest Airlines Co.","RNO","Reno, NV: Reno/Tahoe International",531.00,104.00,36.89,1.00,9.01,0.00,57.10,1.00,0.00,5331.00,1444.00,29.00,449.00,0.00,3409.00,
2021,5,"WN","Southwest Airlines Co.","ROC","Rochester, NY: Greater Rochester International",91.00,20.00,14.06,0.00,0.52,0.00,5.42,0.00,0.00,1110.00,665.00,0.00,66.00,0.00,379.00,
