year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,6,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",78,25,5.77,2.9,4.72,0,11.62,0,0,1473,175,210,185,0,903
2021,6,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",872,242,72.73,24.38,92.08,0,52.81,2,13,13884,3122,1987,4259,0,4516
2021,6,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",32,12,4.19,3.27,1.43,0,3.11,0,0,1001,321,314,117,0,249
2021,6,UA,United Air Lines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",29,12,2.66,1.46,2.84,0,5.04,0,3,637,71,49,77,0,440
2021,6,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",456,125,25.1,15.22,57.02,0,27.65,0,2,7439,1521,1390,1999,0,2529
2021,6,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",20,4,2.88,0,1.13,0,0,0,0,153,119,0,34,0,0
2021,6,UA,United Air Lines Inc.,MSO,"Missoula, MT: Missoula International",66,20,6.3,2.38,4.46,0,6.86,0,0,1349,453,175,219,0,502
2021,6,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",176,57,13.16,7.08,16.68,0,20.07,0,0,3459,622,611,576,0,1650
2021,6,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",290,93,27.26,13.59,31.75,0,20.39,0,2,5241,1357,982,1124,0,1778
2021,6,UA,United Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",30,4,1,2.06,0.42,0,0.52,0,0,716,46,446,79,0,145
2021,6,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",343,74,28.25,0.08,36.28,0,9.39,1,2,4466,1940,15,1272,0,1239
2021,6,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",88,36,13.72,2.77,6.73,0,12.78,0,0,2776,733,310,307,0,1426
2021,6,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",30,5,3.92,0,0.78,0,0.29,0,0,356,321,0,25,0,10
2021,6,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3963,821,176.65,59.08,383.41,0.69,201.17,6,10,58673,11693,6261,21132,33,19554
2021,6,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",108,36,11.7,2.94,10.07,0,11.28,0,0,2461,739,235,320,0,1167
2021,6,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",220,41,8.06,2.64,20.85,0,9.46,0,0,2805,454,724,857,0,770
2021,6,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",420,88,25.78,13.63,15.11,0,33.48,1,2,7729,1822,1800,600,0,3507
2021,6,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",77,26,4.47,4.9,9.31,0,7.32,0,0,1514,125,314,531,0,544
2021,6,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",591,146,52.29,14.61,41.06,0,38.05,2,0,8706,2640,1355,1453,0,3258
2021,6,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",90,27,8.31,3.52,6.31,0,8.85,1,0,1637,321,244,241,0,831
2021,6,UA,United Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",32,6,2.95,0.28,1.21,0,1.56,0,0,596,121,49,72,0,354
2021,6,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,UA,United Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",56,27,9.1,3.9,5.8,0,8.2,0,0,2404,739,352,234,0,1079
2021,6,UA,United Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",59,21,11.23,0.33,1.28,0,8.16,0,0,1613,456,57,66,0,1034
2021,6,UA,United Air Lines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",1,1,1,0,0,0,0,0,0,15,15,0,0,0,0
2021,6,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",183,58,19.16,7.92,11.01,0,19.91,0,0,3519,955,569,508,0,1487
2021,6,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",60,20,5.72,4.24,5.04,0,5,1,0,1077,197,300,223,0,357
2021,6,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",60,18,7.25,1.12,2.46,0,7.17,0,0,1266,293,94,76,0,803
2021,6,UA,United Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",28,3,0.03,1,0,0,1.97,0,0,96,1,16,0,0,79
2021,6,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",428,108,30.96,5.42,41.53,0,30.09,0,3,6588,2450,576,1464,0,2098
2021,6,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",597,139,49.89,14.73,39.56,0,34.82,1,2,6957,1998,1247,1387,0,2325
2021,6,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",286,91,25.81,12.18,12.24,0,40.76,0,0,6018,1279,891,598,0,3250
2021,6,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",40,6,2.87,0.63,1.06,0,1.45,0,0,248,134,25,30,0,59
2021,6,UA,United Air Lines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",48,9,3.58,0,3.32,0,2.1,0,0,323,112,0,92,0,119
2021,6,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",505,125,43.18,10.35,42.5,0,28.97,3,1,6521,1739,875,1552,0,2355
2021,6,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",2036,409,146.05,24.19,140,0,98.77,4,1,25575,11016,1695,4798,0,8066
2021,6,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",26,4,1.64,0.21,0.57,0,1.59,0,0,230,133,8,25,0,64
2021,6,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",269,63,18.95,9.72,13.64,0,20.7,1,0,4226,919,934,522,0,1851
2021,6,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",171,42,10.32,4.04,18.23,0,9.42,0,0,1817,391,285,453,0,688
2021,6,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",276,86,25.66,8.51,16.81,0.06,34.96,0,0,6825,1573,1433,742,10,3067
2021,6,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",230,62,22.51,3.38,20.73,0,15.38,0,1,2507,895,152,606,0,854
2021,6,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",16,1,0.94,0,0.06,0,0,0,0,94,88,0,6,0,0
2021,6,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",53,6,1.32,1.23,2.71,0,0.74,0,0,576,128,174,205,0,69
2021,6,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",128,18,6.04,0.83,11.13,0,0,0,0,889,527,58,304,0,0
2021,6,UA,United Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",1,1,0,1,0,0,0,0,0,18,0,18,0,0,0
2021,6,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",533,129,36.36,13.51,48.69,0,30.45,0,4,7612,1544,1389,2272,0,2407
2021,6,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",30,11,2.98,3.95,2.61,0,1.46,0,0,560,67,308,76,0,109
2021,6,UA,United Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",8,1,0.81,0,0.19,0,0,0,0,47,38,0,9,0,0
2021,6,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",528,210,94.78,0.83,10.15,0.73,103.51,13,0,13162,5619,116,428,11,6988
2021,6,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",233,104,52.78,3.02,7.46,0,40.74,6,2,6083,3091,172,379,0,2441
2021,6,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",112,58,24.23,0,4.9,0,28.87,3,0,3465,1586,0,193,0,1686
2021,6,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2699,773,298.04,20.19,89.24,2.19,363.33,74,4,48839,18598,1903,4604,58,23676
2021,6,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1903,668,264.74,12.17,99.59,1.53,289.97,41,2,39156,15492,1202,4079,82,18301
2021,6,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",270,110,48.9,3.21,8.01,0,49.88,5,0,6431,2394,432,469,0,3136
2021,6,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",224,107,50.15,4.31,10.25,0.6,41.69,4,0,7738,2978,558,472,31,3699
2021,6,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3578,1124,386.17,18.72,113.07,8.99,597.05,81,1,67660,20124,1786,4724,275,40751
2021,6,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",388,145,64.36,0.07,5.58,0.04,74.95,7,0,9529,3908,6,190,5,5420
2021,6,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",448,149,87.11,2.55,8.67,1,49.68,15,1,9645,5203,282,820,15,3325
2021,6,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",313,140,69.38,3.14,9.77,0,57.72,13,0,8691,3704,166,484,0,4337
2021,6,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",975,344,132.46,1.57,18.68,0,191.29,21,0,20648,8030,129,701,0,11788
2021,6,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4929,1430,484.97,27.85,249.76,5.9,661.51,223,11,89602,29600,2449,13747,195,43611
2021,6,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",184,58,18.66,0.96,4.82,0,33.56,2,1,3380,1028,94,201,0,2057
2021,6,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",390,141,61.44,3.62,21.64,0,54.3,16,0,7453,3083,368,870,0,3132
2021,6,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",431,181,94.66,1.79,12.09,0,72.47,14,1,9837,5033,125,415,0,4264
2021,6,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",207,80,35.47,2.54,11.85,0,30.14,7,0,4663,1698,175,536,0,2254
2021,6,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",767,309,139.25,5.25,28.99,0.95,134.56,18,0,20024,8378,421,1416,47,9762
2021,6,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",368,164,66.13,1.37,13.58,0,82.91,15,0,9190,3445,105,518,0,5122
2021,6,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",64,32,10.27,0,0.22,0,21.52,2,0,1882,508,0,11,0,1363
2021,6,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",224,101,46.27,2.08,9.14,0,43.51,4,1,7114,3083,269,446,0,3316
2021,6,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5082,1972,546.07,26.18,584.11,7.92,807.73,201,21,120831,33320,1833,30396,350,54932
2021,6,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",680,226,89.98,7.82,30.87,0.97,96.36,19,4,13935,5610,537,1441,31,6316
2021,6,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",7111,2344,692.03,40.01,634.42,5.02,972.52,356,53,145817,41159,3838,35806,135,64879
2021,6,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",95,31,13.26,0,3.23,0,14.51,2,0,1623,765,0,92,0,766
2021,6,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",316,157,85.95,2.2,8.05,0,60.8,6,1,9568,4663,211,411,0,4283
2021,6,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",476,188,66.2,5.47,45.2,0.51,70.61,13,2,11723,4063,673,2639,35,4313
2021,6,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",388,181,80.02,0.14,7.18,0.06,93.6,9,2,9963,3976,21,208,3,5755
2021,6,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",113,39,20.45,0,1.14,0,17.42,2,0,2444,1225,0,57,0,1162
2021,6,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1450,403,151.95,15.03,40.81,1.45,193.76,38,14,26583,9117,1102,2576,32,13756
2021,6,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",332,133,60.43,1.44,5.08,0,66.05,9,0,8269,3511,32,136,0,4590
2021,6,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",194,72,38.71,0.81,6.63,0,25.84,7,0,5032,2807,30,248,0,1947
2021,6,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",120,32,20.02,0,0.4,0,11.58,2,0,1522,1050,0,11,0,461
2021,6,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",37,13,5.42,0,0,0,7.58,0,1,788,276,0,0,0,512
2021,6,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",892,187,74.91,0.27,20.74,0.95,90.12,13,7,11206,4696,43,614,38,5815
2021,6,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3875,1156,419.18,24.38,178.86,3.78,529.8,164,18,65450,22949,1664,7352,136,33349
2021,6,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",111,50,26.52,0.67,1.61,0,21.2,3,0,2685,1276,30,115,0,1264
2021,6,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",168,74,37.06,2,5.24,0,29.7,8,1,3934,1832,51,455,0,1596
2021,6,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",575,201,75.65,1.31,38.87,0,85.17,23,0,11830,4190,91,2377,0,5172
2021,6,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",62,35,11.25,0,0.82,0,22.93,1,0,2333,455,0,55,0,1823
2021,6,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",782,312,132.19,7.71,35.82,0,136.28,25,2,22073,8891,950,2537,0,9695
2021,6,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",207,83,30.94,3.47,13.36,0,35.22,6,1,5068,1654,214,1085,0,2115
2021,6,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",120,27,12.32,0,5.43,0,9.24,2,0,1785,742,0,216,0,827
2021,6,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",168,46,17.42,0.69,5.16,0,22.74,10,0,2889,877,58,343,0,1611
2021,6,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",344,117,51.9,1.38,11.31,0,52.41,11,1,6414,2732,40,479,0,3163
2021,6,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",217,60,21.58,0,9.12,0,29.3,6,0,3200,1155,0,251,0,1794
2021,6,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",5336,1715,585.5,12.37,297.75,6.39,813,163,14,99677,33634,914,13846,423,50860
2021,6,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",1783,609,282.67,4.85,33.18,2.48,285.83,40,5,35127,15157,364,1124,107,18375
2021,6,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",138,56,21.64,0,2.3,0,32.06,4,0,3613,1354,0,150,0,2109
2021,6,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",530,169,84.07,1.38,18.08,0,65.48,37,1,8632,4020,193,1150,0,3269
2021,6,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",697,197,103.15,0.13,12.89,1,79.83,17,1,10353,5087,16,439,118,4693
2021,6,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",175,50,22.88,0,11.44,0,15.69,3,0,2230,1133,0,314,0,783
2021,6,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",153,71,34.53,0.32,1.37,0.4,34.38,2,0,4657,1988,25,108,17,2519
2021,6,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",216,94,37.61,1,5.49,0.12,49.78,11,0,5366,2177,18,241,3,2927
2021,6,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1327,478,196.16,10.36,35.43,2.58,233.47,44,11,29006,10617,790,1706,349,15544
2021,6,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3490,1138,423.89,26.06,230.89,4.84,452.33,153,46,72575,25314,2668,12689,172,31732
2021,6,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5882,1884,606.12,33.53,473.36,8.26,762.72,314,36,109439,35262,3143,22116,322,48596
2021,6,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",280,123,62.8,6.04,8.04,0,46.12,11,0,7852,3264,580,418,0,3590
2021,6,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",191,88,47.52,0.92,5.72,0,33.85,7,0,5086,2281,129,531,0,2145
2021,6,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",652,220,85.9,0.75,40.96,1,91.39,29,6,12631,4779,61,1984,18,5789
2021,6,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",740,271,107.03,8.55,22.13,1,132.29,17,3,17048,5718,969,1011,20,9330
2021,6,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",486,205,96.52,4.12,21.59,1,81.77,19,1,13367,5796,696,1024,24,5827
2021,6,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1203,475,194.25,12.93,46.92,0,220.9,25,3,29313,10801,1282,1983,0,15247
2021,6,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",37,8,4.63,0,0.42,0,2.94,0,0,263,181,0,11,0,71
2021,6,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",303,96,45.07,1.03,9.44,0,40.46,1,0,4973,2138,90,407,0,2338
2021,6,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",2357,703,290.6,3.33,43.37,1,364.7,46,2,44751,18028,450,1541,144,24588
2021,6,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",501,123,48.32,0,27.03,1.02,46.63,4,1,6614,2932,0,779,97,2806
2021,6,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",398,178,81.67,2.54,12.94,1,79.84,16,3,10071,4170,287,525,18,5071
2021,6,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",559,240,116.15,3.44,23.41,1,96,14,0,14220,6258,403,978,64,6517
2021,6,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",611,233,108.97,1.36,5.95,0.88,115.84,16,0,14106,6176,130,295,37,7468
2021,6,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",655,308,111.71,1.18,105.82,1,88.29,27,13,20339,7049,65,6111,18,7096
2021,6,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",223,95,46.95,2.37,11.94,0,33.74,5,0,5635,2685,133,603,0,2214
2021,6,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",132,37,17.45,0,7.96,0,11.59,7,0,1717,555,0,470,0,692
2021,6,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",651,275,135.62,1.02,9.01,0,129.35,8,0,17660,7776,43,298,0,9543
2021,6,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",390,166,80.7,4.06,19.97,0,61.27,15,0,10430,4168,317,1242,0,4703
2021,6,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4670,1447,545.65,10.25,125.47,1.13,764.5,132,3,82975,30824,493,5097,26,46535
2021,6,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",692,273,123.63,6.67,27.42,0.08,115.21,12,1,16549,7699,487,1279,10,7074
2021,6,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",338,121,51.09,1.94,24.25,0,43.72,8,2,7452,2934,177,1219,0,3122
2021,6,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",173,57,22.08,0,7.42,0.93,26.58,0,0,2963,1185,0,280,39,1459
2021,6,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",262,122,59.69,2.29,13,0,47.02,10,0,7891,3414,286,715,0,3476
2021,6,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",118,53,26.36,1,7.93,0,17.71,4,0,2688,1124,135,324,0,1105
2021,6,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",522,233,105.14,7.32,21.57,1.02,97.94,10,1,13342,5017,694,857,30,6744
2021,6,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",143,43,21.34,1,6.97,0,13.69,4,0,2987,1515,81,298,0,1093
2021,6,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",610,230,83.48,3.28,15.8,0,127.44,14,0,13731,4677,271,455,0,8328
2021,6,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",95,56,30.69,0.67,3.33,0,21.31,3,0,3097,1253,171,396,0,1277
2021,6,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",867,274,100.6,7.16,25.51,0.53,140.2,34,4,17376,5701,386,1209,56,10024
2021,6,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",1993,637,267.13,6.88,40.04,2.76,320.19,58,3,33432,12632,396,1556,83,18765
2021,6,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",930,363,178.53,5.34,19.76,0.26,159.11,26,0,22143,9780,483,748,88,11044
2021,6,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",200,79,29.97,0.55,20.04,0,28.45,7,1,3750,1379,43,948,0,1380
2021,6,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",150,36,16.48,0.12,0.39,0,19.01,1,0,2294,930,29,20,0,1315
2021,6,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",375,146,63.93,1.52,10.51,1.83,68.2,12,0,8713,3378,243,495,50,4547
2021,6,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",890,305,126.57,1.3,42.72,0,134.41,24,0,18975,7290,132,1677,0,9876
2021,6,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",516,194,66.83,1,15.55,0,110.62,6,1,12197,4326,48,562,0,7261
2021,6,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",1674,517,195.3,3.03,36.55,1,281.12,29,0,29561,11350,181,1275,41,16714
2021,6,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",438,138,54.58,11.35,11.8,1.78,58.49,1,2,7617,2626,759,602,33,3597
2021,6,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",926,418,180.98,5.35,51.21,0.95,179.52,28,3,25050,9673,462,2271,106,12538
2021,6,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",1830,582,214.76,6.16,28.07,3.05,329.95,43,0,36777,13592,904,972,189,21120
2021,6,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1396,454,172.91,1.63,58.8,0.26,220.4,56,0,21746,8785,148,1875,58,10880
2021,6,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",437,149,60.55,1.56,23.78,0,63.11,12,1,9078,3549,90,1637,0,3802
2021,6,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2392,686,285.04,11.59,48.82,0.55,340,75,1,41515,15766,998,2108,11,22632
2021,6,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1917,622,246.58,16.75,92.77,2,263.9,49,21,36540,13776,1553,4468,60,16683
2021,6,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",292,133,65.64,0.67,5.18,0.89,60.62,8,1,8063,3813,12,211,33,3994
2021,6,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",227,81,38.65,0.57,1.61,0,40.16,8,0,4973,2265,44,85,0,2579
2021,6,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",213,84,25.85,2.7,27.67,1,26.78,1,3,5563,1538,322,1824,27,1852
2021,6,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",190,70,25.38,1.81,8.35,0.05,34.4,2,1,8209,2839,218,267,6,4879
2021,6,YV,Mesa Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",28,8,2.5,0.54,0.21,0.21,4.54,1,0,2059,275,86,112,46,1540
2021,6,YV,Mesa Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",112,46,15.24,3.07,4.92,0,22.77,4,0,3232,993,183,250,0,1806
2021,6,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",138,37,13,8,16,0,0,4,0,1855,658,555,642,0,0
2021,6,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",29,10,6,1,3,0,0,1,0,855,412,124,319,0,0
2021,6,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",25,2,2,0,0,0,0,0,0,58,58,0,0,0,0
2021,6,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",88,31,12.35,1.05,4.46,0,13.14,3,0,2669,642,122,144,0,1761
2021,6,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",138,53,15.1,7.6,16.4,0,13.9,5,0,3858,903,684,905,0,1366
2021,6,YV,Mesa Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",32,15,6.19,1.51,0.45,0,6.85,1,0,2539,905,140,36,0,1458
2021,6,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",106,16,2,6,8,0,0,0,0,1008,85,360,563,0,0
2021,6,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,YV,Mesa Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
